x,y,z,parentid,vid,edgetype
0.10568423430456723,0.05918410386941627,0.12843071647658053,375.0,376.0,<
0.10505563762965993,0.05794296825369419,0.12698740769215602,376.0,377.0,<
0.10452453624037394,0.056914971920009064,0.12583782493018336,377.0,378.0,<
0.1041384582480832,0.05619495880826717,0.12505094309128695,378.0,379.0,<
0.10345381285646221,0.054981026624897525,0.12377016667050343,379.0,380.0,<
0.10302863583784776,0.05425019263133176,0.12302320830288943,380.0,381.0,<
0.10247768931292779,0.05333992727460544,0.12212750770262563,381.0,382.0,<
0.10191527655034817,0.05244683828903113,0.1212783037946395,382.0,383.0,<
0.10171372795806663,0.052134460268178404,0.12098821772603571,383.0,384.0,<
0.10085611857577154,0.05080829102254246,0.11977272321437397,384.0,385.0,<
0.10041007879187765,0.050116121616358235,0.11915028092553202,385.0,386.0,<
0.10010450365287941,0.04963928158341853,0.11872936150175839,386.0,387.0,<
0.09951286121029354,0.04871116761689189,0.11791849423967592,387.0,388.0,<
0.0990022390289353,0.0479056499771791,0.11721764721023337,388.0,389.0,<
0.09872540920154842,0.04746061971514186,0.11682794490539918,389.0,390.0,<
0.09770544859936406,0.04578527015330323,0.11534872613969012,390.0,391.0,<
0.09717707392487246,0.04489595349267751,0.11455952610040378,391.0,392.0,<
0.09655112570827173,0.04383019340967426,0.11361153162921468,392.0,393.0,<
0.09614373992045766,0.043130334003969,0.1129876799851566,393.0,394.0,<
0.09563056275259818,0.042232934150316044,0.11218605808330694,394.0,395.0,<
0.09521211727922749,0.04149182806034417,0.1115233750356824,395.0,396.0,<
0.09455887122085772,0.04029962917214745,0.11045584441604116,396.0,397.0,<
0.09414557970756937,0.03950903598107326,0.10975235564081795,397.0,398.0,<
0.09390308163484845,0.03901949215278956,0.10932087508760399,398.0,399.0,<
0.09363232081060499,0.03844908373758542,0.10882242899358564,399.0,400.0,<
0.09303355324152303,0.037116630600447,0.10766964027822283,400.0,401.0,<
0.13195132973245313,0.10392631777329617,0.18616151774277337,401.0,402.0,<
0.13248683920996945,0.102748936606948,0.18603432745714654,402.0,403.0,<
0.1334244950781392,0.10076826394326573,0.18574711749356862,404.0,405.0,<
0.13392463417164907,0.09983545057163984,0.185589705637525,405.0,406.0,<
0.13440998001768498,0.09899808038391264,0.18540900963692844,406.0,407.0,<
0.13497678957109013,0.09805810324901647,0.18517753838137474,407.0,408.0,<
0.1355182983544223,0.09722094657703441,0.18491976418749037,408.0,409.0,<
0.13620331680354716,0.09623587664953608,0.18454233359309388,409.0,410.0,<
0.13709818170730964,0.0951334959074006,0.18390539851015164,410.0,411.0,<
0.13814077467723793,0.09396579563239556,0.18307307991043809,411.0,412.0,<
0.1388242095238031,0.09323778580422894,0.18250151363471312,412.0,413.0,<
0.14022836956710863,0.0918074781247026,0.1812883191586645,413.0,414.0,<
0.14115848452641555,0.09091723063334298,0.18045767033709975,414.0,415.0,<
0.14209983768997067,0.0900788384923199,0.17959306088257984,415.0,416.0,<
0.14238516812238325,0.08983502532186745,0.1793270669703932,416.0,417.0,<
0.14287965669159083,0.08943589746092367,0.17885682288203322,417.0,418.0,<
0.14425773892843366,0.08842194221203412,0.17750727368821648,418.0,419.0,<
0.14477197870197372,0.08807224314972391,0.1769925078129797,419.0,420.0,<
0.14545281609137656,0.08762857705803123,0.1763025482201657,420.0,421.0,<
0.14618684453074174,0.08717205185799284,0.17554812644345824,421.0,422.0,<
0.1471729698312821,0.08658706692552368,0.17452644917234506,422.0,423.0,<
0.14805210068612557,0.08607794617140334,0.1736145653479581,423.0,424.0,<
0.14918252695606918,0.08543999169674317,0.17244022962922972,424.0,425.0,<
0.15008651657017705,0.08492760476732919,0.1714954860085697,425.0,426.0,<
0.15138282919426194,0.08415314085602518,0.1700862114340927,426.0,427.0,<
0.15184883144820485,0.08386217712930204,0.16956029443015638,427.0,428.0,<
0.15197207178447783,0.0837529044173358,0.16936915960359214,428.0,429.0,<
0.15232351241271955,0.0834319511658609,0.1687864247290777,429.0,430.0,<
0.15366373033470265,0.08216962084482764,0.16641534557649373,430.0,431.0,<
0.15425607113501472,0.0816068106459874,0.16532938364110072,431.0,432.0,<
0.1547808279668323,0.08111488382537972,0.16435722992662202,432.0,433.0,<
0.1557593816902272,0.08022410203525489,0.16254181692142447,433.0,434.0,<
0.1560068636175275,0.08000122783294347,0.1620849599021772,434.0,435.0,<
0.1563429272583856,0.07969968981704312,0.16146876502086482,435.0,436.0,<
0.15654825008759427,0.07951665418878386,0.1610934876289267,436.0,437.0,<
0.15259427731993683,0.1480037920229471,0.20592607538446342,437.0,438.0,<
0.15127190923194225,0.14884993446570222,0.20694520503771757,439.0,440.0,<
0.15075305056776744,0.14918179575700904,0.20734405522345026,440.0,441.0,<
0.14988900022747104,0.14971763396985333,0.20800163351065448,441.0,442.0,<
0.14823257808303564,0.15074252449131342,0.2092624075905411,442.0,443.0,<
0.14819727201309443,0.15076408846585404,0.20928912447769796,443.0,444.0,<
0.1468662627751386,0.15154725108419273,0.21027728710112736,444.0,445.0,<
0.14602509371589045,0.15202303074706705,0.21088766838968892,445.0,446.0,<
0.14556776892054107,0.1522598735723825,0.21119815651883106,446.0,447.0,<
0.18466828282835354,0.19002530040627408,0.1942686897315004,448.0,449.0,<
0.18474456933785063,0.1906038372982364,0.19613703807234897,449.0,450.0,<
0.1848324832061083,0.19129119149896084,0.19820623650415184,450.0,451.0,<
0.18488743516178177,0.1917830392108876,0.1996171568885862,451.0,452.0,<
0.1849172257988355,0.19211288650223518,0.20053430779009446,452.0,453.0,<
0.18495835604714753,0.1927991606760949,0.20240976191941698,453.0,454.0,<
0.18496745303952175,0.19354068491078472,0.20445131847348724,454.0,455.0,<
0.1849607433473368,0.19384921218999168,0.2053283498101407,455.0,456.0,<
0.18494515919744292,0.19417150912641232,0.20626355743142125,456.0,457.0,<
0.18489829887010967,0.19486277300522784,0.20829141703787588,457.0,458.0,<
0.18483753588022336,0.19553302912448858,0.2103024730839605,458.0,459.0,<
0.1848040195297507,0.19585798365542778,0.2112956699643242,459.0,460.0,<
0.1847702183962358,0.19614576487369553,0.21219016406352023,460.0,461.0,<
0.18468459483883137,0.19682209377893597,0.2143026562111985,461.0,462.0,<
0.18460375600762868,0.19741953919006272,0.21626580334761022,462.0,463.0,<
0.18455492070707083,0.19778512080902916,0.21755518340695057,463.0,464.0,<
0.18452505670355757,0.1980379039925267,0.2185185733888951,464.0,465.0,<
0.1844799451452095,0.19847780928429853,0.22030932250249088,465.0,466.0,<
0.18442195759087754,0.1989592027552706,0.2223362432953669,466.0,467.0,<
0.1843643651838442,0.199389487651346,0.22430611706663112,467.0,468.0,<
0.18437820412000847,0.19959869310324696,0.22596785592245264,468.0,469.0,<
0.18474419834226835,0.19906778226508268,0.22807535728084577,468.0,470.0,+
0.18408637215613358,0.20027037945987786,0.22600279933254855,469.0,666.0,<
0.18368288690251713,0.20124990402270618,0.22639413021385354,470.0,471.0,<
0.18302780681759875,0.2028476098112445,0.22697438386216853,471.0,472.0,<
0.18269663159104926,0.20367026610758565,0.22729269012726394,472.0,473.0,<
0.1823088698022512,0.20463825994667606,0.227687141901892,473.0,474.0,<
0.1818799912078656,0.2057108347852971,0.22812663683270212,474.0,475.0,<
0.18137640518228507,0.20697870304770966,0.22865907180160222,475.0,476.0,<
0.18091214356355292,0.20815177357463177,0.22915740381737768,476.0,477.0,<
0.18045584411192314,0.20931300449976922,0.22966090102456085,477.0,478.0,<
0.18012441965729523,0.210159738507829,0.23003152153504947,478.0,479.0,<
0.17969450275453622,0.21126624542919997,0.2305236417684398,479.0,480.0,<
0.17934189366057127,0.2121777751416998,0.23093238970976443,480.0,481.0,<
0.17877402787820013,0.21366401259683832,0.2316115967375527,481.0,482.0,<
0.17834386830653487,0.21480977479735283,0.23214387274334358,482.0,483.0,<
0.17794642757645387,0.21587630447675002,0.23264151624518475,483.0,484.0,<
0.17768819290358787,0.21658233651758552,0.23296885873318968,484.0,485.0,<
0.17727374893187905,0.21773153409697793,0.23348207585934685,485.0,486.0,<
0.1768453440154064,0.2189173530943647,0.23395887200737717,486.0,487.0,<
0.17623007701743323,0.22060775547666026,0.23459231811019826,487.0,488.0,<
0.17588128840502754,0.22156806508407578,0.23493955006425765,488.0,489.0,<
0.17566991889120465,0.22215185331398463,0.23514731052666069,489.0,490.0,<
0.17529988862564594,0.2231780380014376,0.23550636566977695,490.0,491.0,<
0.1747403350106455,0.2247424149030341,0.23603581320773093,491.0,492.0,<
0.17414648351612472,0.22641012745758307,0.23658080329218328,492.0,493.0,<
0.1738102874685422,0.22735198003610965,0.23687793079240063,493.0,494.0,<
0.1735146247528105,0.22817306754101851,0.23712998225649934,494.0,495.0,<
0.17316873406877847,0.22912019474118558,0.23741232193529987,495.0,496.0,<
0.1725538583707259,0.23077575946531637,0.23789140064406236,496.0,497.0,<
0.1720194625305313,0.2321961097548199,0.23829451378045516,497.0,498.0,<
0.1716577344704735,0.23314841179282275,0.23856206822265916,498.0,499.0,<
0.17103722399574894,0.2347761709242182,0.23901893642455246,499.0,500.0,<
0.17067309254511506,0.235729169101665,0.23928646750882,500.0,501.0,<
0.17023665201871072,0.23687053631254182,0.23960749872272905,501.0,502.0,<
0.16988779281082841,0.23778466816432686,0.23986536332493966,502.0,503.0,<
0.16946790209508023,0.2388915508010621,0.24017873103282256,503.0,504.0,<
0.16875438205753762,0.24077744473959647,0.24070577623620623,504.0,505.0,<
0.16813613577539716,0.24239935030612023,0.2411430740363921,505.0,506.0,<
0.16793602918327774,0.2429208753992232,0.24128029078552898,506.0,507.0,<
0.167688089783627,0.24356285002479164,0.24144514428159972,507.0,508.0,<
0.16714377777334927,0.24495821684104052,0.2417903557936306,508.0,509.0,<
0.1664298598135416,0.24676061176714312,0.2422098290308805,509.0,510.0,<
0.16594412952597054,0.2479693192492737,0.24247665070479144,510.0,511.0,<
0.16560593863117803,0.2487936183259007,0.24265063301175904,511.0,512.0,<
0.16479460248737682,0.2507019238994899,0.24303459310873993,512.0,513.0,<
0.1642517497555046,0.2519172732743834,0.24326595015341096,513.0,514.0,<
0.16407135449145846,0.25230715717892205,0.24333758365804314,514.0,515.0,<
0.1635912516806413,0.2533148311432469,0.2435176164144833,515.0,516.0,<
0.16268996494989185,0.25511916032117027,0.2438252117962771,516.0,517.0,<
0.16216337831260483,0.2561318765059826,0.24399001480831037,517.0,518.0,<
0.16157845452302896,0.2572182955178089,0.2441581656762618,518.0,519.0,<
0.16048321295765963,0.25912499329626654,0.24443901743740035,519.0,520.0,<
0.15926336157135573,0.2592579604027707,0.24508966655254824,520.0,521.0,+
0.16012461130997,0.2609121307987398,0.24424326934152107,520.0,522.0,<
0.15996047383882503,0.2619195060174955,0.2440840125732135,521.0,654.0,<
0.15980519227644005,0.26278177743501685,0.24393699702902089,522.0,523.0,<
0.15939491248372142,0.26481926921315185,0.24356528082134085,523.0,524.0,<
0.15910564482521675,0.2661264041123291,0.2433128639477382,524.0,525.0,<
0.15888391862773416,0.26703569470099997,0.24312645736567967,525.0,526.0,<
0.1584152629540246,0.26875169090335826,0.24274805174915007,526.0,527.0,<
0.15796301255044437,0.2702356786306108,0.24239607906724445,527.0,528.0,<
0.15772745236164512,0.27097089403020924,0.24221620967759352,528.0,529.0,<
0.15716550996183498,0.27273226371755627,0.24179139817833276,529.0,530.0,<
0.1566200618875547,0.2744779188778335,0.24138599564127508,530.0,531.0,<
0.15629259023718506,0.2755235691098726,0.2411453734217072,531.0,532.0,<
0.1560437050922609,0.2763090912560455,0.2409683870968502,532.0,533.0,<
0.155757388822436,0.2771860945948142,0.2407751010480362,533.0,534.0,<
0.1551632993076793,0.27897137534775646,0.24040080816965106,534.0,535.0,<
0.15455243969516924,0.28084026312249516,0.24005652666457644,535.0,536.0,<
0.15413242938793625,0.28217898683389236,0.23983448727838425,536.0,537.0,<
0.15375489496648795,0.28342331598791354,0.23963840833646108,537.0,538.0,<
0.15334406522538913,0.2848190201633227,0.2394256894066833,538.0,539.0,<
0.1530497070268878,0.285833800750749,0.23927302659199526,539.0,540.0,<
0.15273244303195624,0.2869547481480688,0.2391066111844726,540.0,541.0,<
0.15216147159460405,0.28899721905309667,0.23879568130356324,541.0,542.0,<
0.15157277912146985,0.28976775555032636,0.2387007684652087,542.0,543.0,<
0.15179528383141166,0.2903979824236893,0.23859489701672848,543.0,544.0,<
0.14839082958315544,0.2892918406884318,0.23885820186137532,544.0,545.0,<
0.1467231798154258,0.2889428208704685,0.2390069765774188,544.0,546.0,+
0.14511715967445354,0.28867089939033846,0.23918376511293332,545.0,578.0,+
0.14405613494402006,0.2885101405426369,0.23930995983340086,545.0,579.0,<
0.14257093946878743,0.2883078700841873,0.23949832535912352,546.0,547.0,<
0.14126867599109189,0.2882201818059386,0.23971456432104699,547.0,548.0,<
0.1387766766377518,0.28814562246378367,0.24019388365839978,548.0,549.0,<
0.13669764736975012,0.28806973622743165,0.24058149141037963,549.0,550.0,<
0.13488180428223498,0.28801459045234107,0.24090232526161362,550.0,551.0,<
0.13315759924121703,0.2879706779923603,0.2411862046462826,551.0,552.0,<
0.13238643965068836,0.2879525046455178,0.24130497035668882,552.0,553.0,<
0.13078963913030597,0.2879171872569275,0.24152988645262505,553.0,554.0,<
0.1291421968894217,0.28788375123683446,0.24173301499260985,554.0,555.0,<
0.12805108725392236,0.2878634164482863,0.24185231014186534,555.0,556.0,<
0.1268418901293814,0.28784321253574013,0.24196874570393886,556.0,557.0,<
0.12497571865058993,0.2878158690570789,0.24212967663327367,557.0,558.0,<
0.12320870009855754,0.2877962302990114,0.24225477007318047,558.0,559.0,<
0.12083768409919804,0.28778096898906125,0.24237944149164012,559.0,560.0,<
0.11874519493631112,0.28778608380059606,0.2424604025785652,560.0,561.0,<
0.11688193671183682,0.28780014511555047,0.24249606161345832,561.0,562.0,<
0.11481876740495751,0.28780371343028155,0.24249530297287772,562.0,563.0,<
0.11315117692688165,0.2877626635100584,0.24243376714152853,563.0,564.0,<
0.11116454780315392,0.28745604645483774,0.24206176075563582,564.0,565.0,<
0.10853423401286487,0.2870087908582015,0.24149887186864324,565.0,566.0,<
0.10784297686941806,0.28689045676014985,0.24133880779597322,566.0,567.0,<
0.10660720053647746,0.28668155759264985,0.24103761457118028,567.0,568.0,<
0.10490489531887695,0.2864059336599759,0.24059663929557754,568.0,569.0,<
0.10256032541922426,0.2860395759195028,0.2399645645657481,569.0,570.0,<
0.10155822737613224,0.2858860892798898,0.23968548159377562,570.0,571.0,<
0.10079520022918925,0.28577074934617763,0.2394675334986442,571.0,572.0,<
0.10005445916513092,0.285659930319278,0.23925158904659793,572.0,573.0,<
0.09921326555354329,0.28553698201437305,0.2389977741670786,573.0,574.0,<
0.1521216338590151,0.2904977821566404,0.23896103725553777,574.0,575.0,<
0.1515025674634136,0.29258069419843274,0.23770480223884766,575.0,576.0,<
0.151169960326607,0.29478123855113275,0.23682817222132832,576.0,577.0,<
0.1508063660661385,0.29723332662182916,0.23585590049118751,578.0,635.0,<
0.15064515964969233,0.29834323980851973,0.23541838900625978,579.0,580.0,<
0.15050648826802107,0.2993327811429741,0.2350321414652023,580.0,581.0,<
0.15032103274623934,0.3007424478530275,0.2344888522858933,581.0,582.0,<
0.15001253657941174,0.3032295972443206,0.2335218508411709,582.0,583.0,<
0.1497831511157427,0.30509060634963214,0.23277318304478606,583.0,584.0,<
0.149560071992865,0.30696168332791596,0.2319932899533597,584.0,585.0,<
0.14941028798841322,0.30826981525961183,0.23143026197954156,585.0,586.0,<
0.1492895693519135,0.3093826592316647,0.23093297686133676,586.0,587.0,<
0.14915267411951386,0.3107316030404286,0.2303028638947469,587.0,588.0,<
0.14899074583773092,0.3124247927638472,0.2294810935515355,588.0,589.0,<
0.14891321738163643,0.31328496959953084,0.22904916351134919,589.0,590.0,<
0.14877842917488848,0.31488408771288573,0.22821979448745372,590.0,591.0,<
0.14866321646529623,0.3163705457488884,0.22742169755324732,591.0,592.0,<
0.14860646238551278,0.31716854280920787,0.22698021647805183,592.0,593.0,<
0.14850110907634007,0.31884468497918556,0.22602291868420196,593.0,594.0,<
0.1484407029854683,0.320035071066638,0.22531903627268116,594.0,595.0,<
0.14840737785747923,0.3209815697718158,0.2247416705100422,595.0,596.0,<
0.14835527094432402,0.32255420501411225,0.22376133870246873,596.0,597.0,<
0.14831422791352247,0.32354434119435765,0.22311971208617096,597.0,598.0,<
0.1483120884927785,0.3247207742348281,0.22235390618678658,598.0,599.0,<
0.14834348134565883,0.3260310908509378,0.2215078348842004,599.0,600.0,<
0.148425318023446,0.32740269754068,0.22063612703657193,600.0,601.0,<
0.1485322126047024,0.3287301876493654,0.21979907161709553,601.0,602.0,<
0.1486303075729574,0.32970714181658356,0.21918816071211053,602.0,603.0,<
0.14883286130168705,0.33100966754990935,0.218351920126278,603.0,604.0,<
0.14808071794081257,0.3319963853169089,0.21769540111524677,604.0,605.0,<
0.1509617885614459,0.3310236679455275,0.21852327034007782,605.0,606.0,<
0.15306521435976003,0.33100426957498286,0.21869185444703063,606.0,607.0,<
0.15456083471361465,0.3309509771274607,0.21883331906815964,606.0,608.0,+
0.15665476161807415,0.3308668237563402,0.21903697083696924,607.0,615.0,<
0.15836831820482553,0.3307812810975021,0.2192089033656428,608.0,609.0,<
0.15921744204310118,0.33072852924481844,0.21929640294087308,609.0,610.0,<
0.1608917857844258,0.3306090086835889,0.21947064312384665,610.0,611.0,<
0.14775796931415885,0.3323339026359263,0.21748691868507725,611.0,612.0,<
0.13876581460212148,0.3333169359000101,0.22093766731923697,612.0,613.0,<
0.147667090457655,0.33335018235812464,0.21642208284769876,613.0,614.0,<
0.14746756721514584,0.3354888614780555,0.21420377557832423,615.0,616.0,+
0.14738954772145663,0.336158445361763,0.2135282535270118,615.0,617.0,<
0.14728619710122096,0.3373134105776532,0.2123609673643423,616.0,631.0,<
0.14726390640877518,0.33814834407690597,0.21149753319740272,617.0,618.0,<
0.1472897190224188,0.33938918574256793,0.2101880635004001,618.0,619.0,<
0.14729872362913268,0.3401693963703469,0.20936251908547257,619.0,620.0,<
0.14727726311883613,0.34122604283205515,0.2082530595609603,620.0,621.0,<
0.14726517426833094,0.34192248840746375,0.2075210948548821,621.0,622.0,<
0.14725945596516535,0.34304790884207853,0.2063363844025131,622.0,623.0,<
0.14726199636343795,0.3439201654667019,0.20541803122311414,623.0,624.0,<
0.1472767979687477,0.34506533437923925,0.20421333525896868,624.0,625.0,<
0.1472910686189885,0.34587989452792484,0.20335571869711414,625.0,626.0,<
0.1473139440462351,0.3468164647349514,0.20236804990653176,626.0,627.0,<
0.1364010576915175,0.3334927739945778,0.22188884782553184,627.0,628.0,<
0.13481384464180868,0.33359422032243063,0.22254015465927574,628.0,629.0,<
0.1333910689891487,0.33359928812422734,0.22314798718430742,629.0,630.0,<
0.1327411213794576,0.3335863845406941,0.22341667576636157,631.0,632.0,<
0.15353894447217012,0.29149939196593416,0.24077612361716924,632.0,633.0,<
0.15447576202417856,0.2921377396447828,0.24201685049468707,633.0,634.0,<
0.15575456083633993,0.29300265007896115,0.24373866981235764,635.0,636.0,<
0.15619306094061056,0.2932988937388681,0.24433182575500392,636.0,637.0,<
0.15754639852551144,0.2941708169176435,0.24612909509348166,637.0,638.0,<
0.15812309283813503,0.2945240469951759,0.2468833956705975,638.0,639.0,<
0.15928457172901928,0.29510413623529674,0.2483270585230355,639.0,640.0,<
0.16055199382712707,0.2956962529127323,0.24987946550736062,640.0,641.0,<
0.16122840586582424,0.2959581799818181,0.2506778932095883,641.0,642.0,<
0.1629783689498836,0.2965394910491261,0.252685487299374,642.0,643.0,<
0.1638471574938135,0.29676184552844936,0.2536405359920351,643.0,644.0,<
0.16475327174164422,0.29695335369959497,0.25460793194344267,644.0,645.0,<
0.16546204256979397,0.29707836209795413,0.2553453231296939,645.0,646.0,<
0.16680646341191752,0.29726825825636427,0.2567043164292717,646.0,647.0,<
0.1678070498307609,0.2973748779518209,0.2576818664745194,647.0,648.0,<
0.16859896314204229,0.29743300339978246,0.2584269950726507,648.0,649.0,<
0.16973632274204978,0.29748663577035567,0.2594613961387219,649.0,650.0,<
0.17113760045933768,0.29749392214063203,0.26065531953614013,650.0,651.0,<
0.1730662934619936,0.2974387946389417,0.26215983548745736,651.0,652.0,<
0.1584219586922159,0.2591150969700933,0.24554825327769242,652.0,653.0,<
0.15695566321321858,0.2588553046357517,0.24624052411526015,654.0,655.0,<
0.15496167039960987,0.2584843857063229,0.2471315259501167,655.0,656.0,<
0.15431684267769816,0.25835752942701495,0.24739896416937093,656.0,657.0,<
0.1364009526546474,0.2531220883805567,0.24982567775424783,657.0,658.0,<
0.13473093070175104,0.2524211376108362,0.24969534419770908,658.0,659.0,<
0.13383526154315042,0.2520304546765182,0.24960199786461149,659.0,660.0,<
0.1333782182795528,0.25181528272984854,0.24952847290175723,660.0,661.0,<
0.13073532406458527,0.2505316943748317,0.249038913341043,661.0,662.0,<
0.1296114503529034,0.24997675344811568,0.24881582616512687,662.0,663.0,<
0.1284890711019692,0.24942260218201856,0.24859304644396357,663.0,664.0,<
0.12770231106939314,0.2490316131991377,0.24843260626187957,664.0,665.0,<
0.18514939656832177,0.19846419963459075,0.23022134569309508,666.0,667.0,<
0.18544476796214507,0.1980244195302593,0.23173074236039984,667.0,668.0,<
0.1856622032571819,0.19770671465911388,0.23282881608335718,668.0,669.0,<
0.1858585129179922,0.19743187297696202,0.2338363331959221,669.0,670.0,<
0.18602263470361957,0.19721791468368716,0.2347201335174993,670.0,671.0,<
0.186290670736824,0.19688761436756289,0.23623002024192194,671.0,672.0,<
0.18666146523352445,0.1964295346322281,0.23828401649017267,672.0,673.0,<
0.18701572994996293,0.19600618463004527,0.24022078064224311,673.0,674.0,<
0.1871583606834599,0.19583905870624504,0.24100892757209877,674.0,675.0,<
0.1873822980769268,0.19557898566861157,0.24232096961407898,675.0,676.0,<
0.18772099391791264,0.19522000992387664,0.24426209479308586,676.0,677.0,<
0.18791922603891456,0.19502895798606615,0.24527932499590635,677.0,678.0,<
0.1881407100516332,0.19482738840033897,0.24630854313671569,678.0,679.0,<
0.18860606333396077,0.19442094402497126,0.2483101993551444,679.0,680.0,<
0.188989024844123,0.1941212891982506,0.2500961305569936,680.0,681.0,<
0.1887390786389651,0.19461635847684997,0.2523288709193801,680.0,682.0,+
0.1895291179223451,0.1935434368723121,0.25017257511645036,681.0,929.0,<
0.19056713524517285,0.1924722141113467,0.2504491961986772,682.0,683.0,<
0.19150513876337955,0.19152512162565427,0.2506909401477812,683.0,684.0,<
0.19268968960216365,0.19038508006255747,0.25100749454804866,684.0,685.0,<
0.19342084642518928,0.1896910253072923,0.25120363635371773,685.0,686.0,<
0.19383716790878658,0.18929628244859745,0.25131305834194506,686.0,687.0,<
0.19451857301181094,0.18865146800294805,0.25149001846657476,687.0,688.0,<
0.19559429902360767,0.18763700851713153,0.2517667490581498,688.0,689.0,<
0.1966300423685111,0.18666280165216326,0.25203175818926876,689.0,690.0,<
0.19761895795717319,0.18573302845423192,0.252285207352833,690.0,691.0,<
0.19892510231639823,0.18449738452619743,0.25262828100846496,691.0,692.0,<
0.19975421584681774,0.18370276458667628,0.25285553682521456,692.0,693.0,<
0.200469893039531,0.18299340346583037,0.25307205936782756,693.0,694.0,<
0.20127711933651535,0.182163577264307,0.25334104004153657,694.0,695.0,<
0.20177921380729028,0.18161460677302532,0.2535348873846141,695.0,696.0,<
0.20257999102875207,0.180648315714141,0.2539098354898209,696.0,697.0,<
0.20354653512142362,0.1794209638532294,0.25439125742112095,697.0,698.0,<
0.20435674795944006,0.17839986463068644,0.2547706518466206,698.0,699.0,<
0.2050771844601104,0.1774940708690079,0.25509415825688064,699.0,700.0,<
0.20572312610040214,0.17667588234486523,0.25537682085718,700.0,701.0,<
0.20614982875032456,0.1761302600091738,0.2555612040970202,701.0,702.0,<
0.20705641986361234,0.17495352632561115,0.25594893226239107,702.0,703.0,<
0.2079032716936039,0.1738365350215879,0.2563073299493632,703.0,704.0,<
0.20864058297287874,0.17284271568031923,0.25661363910851254,704.0,705.0,<
0.2096939546401555,0.17140568065603073,0.25704487325499603,705.0,706.0,<
0.21009185284428064,0.17085705090350511,0.2572053900456083,706.0,707.0,<
0.21050853044010678,0.17027955690228214,0.2573722034469898,707.0,708.0,<
0.2112739514621914,0.1692102440291018,0.2576733654639927,708.0,709.0,<
0.2120645628904997,0.1681005794362536,0.2579796675682557,709.0,710.0,<
0.21301181762830476,0.1667696983781582,0.25834401685469655,710.0,711.0,<
0.2137693776099195,0.16570470933974546,0.2586358098213543,711.0,712.0,<
0.21450695854466445,0.1646689861224842,0.25892208904056574,712.0,713.0,<
0.21523042209135085,0.16365710978064943,0.2592047124310632,713.0,714.0,<
0.21572738514052228,0.16296739077735903,0.25940049359534395,714.0,715.0,<
0.216224286581193,0.16228468277482536,0.2595976637093495,715.0,716.0,<
0.21724698122975408,0.1608899944248774,0.26000820796470003,716.0,717.0,<
0.2179605439557816,0.15991272666151438,0.26030150864309737,717.0,718.0,<
0.21868915550721552,0.15889885515342286,0.260631412999634,718.0,719.0,<
0.21970838185184802,0.15748318627566035,0.2611390071419664,719.0,720.0,<
0.22037414260392293,0.15658317204698777,0.26149277141106214,720.0,721.0,<
0.22133496982038112,0.15531851237181646,0.2620085307616931,721.0,722.0,<
0.2222197278226359,0.15420037534981462,0.2624817246938047,722.0,723.0,<
0.22294800151034722,0.1533437390780582,0.26284547250996393,723.0,724.0,<
0.22380433821637533,0.1521193006143677,0.26349931591804554,724.0,725.0,<
0.22439214265677043,0.15151108186504536,0.26376745383261585,725.0,726.0,<
0.22650341744538333,0.15025508916234878,0.26399572917492825,726.0,727.0,<
0.22378135462490337,0.15136369798719454,0.26413587301222585,726.0,728.0,+
0.22273185906874504,0.15031399190771721,0.265431576678428,727.0,744.0,<
0.21927688075398089,0.14643713124323793,0.269917376269481,728.0,729.0,<
0.21845444943860254,0.14544093615874704,0.2709736816445032,729.0,730.0,<
0.21812944184166783,0.1450415205186724,0.27139014375685827,730.0,731.0,<
0.21726750672781636,0.14391507485134114,0.2724807278023159,731.0,732.0,<
0.21517508307266806,0.14120754552053663,0.2751268601915948,732.0,733.0,<
0.21478976695737773,0.14067481034882126,0.275561514491048,733.0,734.0,<
0.212958278469996,0.13808776072377826,0.27751716295452167,734.0,735.0,<
0.21157997698016096,0.13615132098690805,0.278932059403542,735.0,736.0,<
0.21128022020953774,0.1357378600827204,0.27922749735434677,736.0,737.0,<
0.2107261048409179,0.13512637243941106,0.27956155693122087,737.0,738.0,<
0.2081561216878816,0.1323573267259325,0.28101589040270863,738.0,739.0,<
0.2065553687212314,0.13068099726348428,0.2818497945606363,739.0,740.0,<
0.20577094825642894,0.12987641826743906,0.2822318336938776,740.0,741.0,<
0.20484214065439244,0.12893288826863936,0.2826692490304848,741.0,742.0,<
0.22751885764765492,0.14951458911797658,0.26423743827054175,742.0,743.0,<
0.22887126178757883,0.14867519218910688,0.2646572007484967,744.0,745.0,<
0.22965009419396717,0.14748007980104036,0.26448677323961944,745.0,746.0,<
0.22980036650666263,0.14904047274606058,0.26557103069144317,745.0,747.0,+
0.23044646207260838,0.1495138836258465,0.26633632989950107,746.0,763.0,<
0.2317612991230898,0.15060450375771844,0.26792885744794387,747.0,748.0,<
0.23351682668461815,0.15214768289344915,0.27003644446291025,748.0,749.0,<
0.23521065759184928,0.15365550321076968,0.27202539804502857,749.0,750.0,<
0.23575635572416323,0.15417692934264454,0.2726434329118163,750.0,751.0,<
0.23659229490522063,0.15503966952983875,0.2735487997922173,751.0,752.0,<
0.2378795029093737,0.15638107276919522,0.2749343718715601,752.0,753.0,<
0.23878377581511023,0.15732750721775593,0.27590438199256107,753.0,754.0,<
