x,y,z,parentid,vid,edgetype
0.17977548004430072,0.20222316751991562,0.20856616885561255,58.0,59.0,<
0.17999005606968427,0.2024643317680405,0.2105172156643423,59.0,60.0,<
0.1802250183535853,0.20270531310479972,0.2125129421480269,60.0,61.0,<
0.18038270389704097,0.20283925202040204,0.21361619056032569,61.0,62.0,<
0.18059087749232727,0.20298952210940002,0.214831609392511,62.0,63.0,<
0.1807100041368621,0.20306881282912817,0.21546440540157696,63.0,64.0,<
0.18089875679835515,0.20318628536048963,0.2163898113634723,64.0,65.0,<
0.18134649819770166,0.20344535734970629,0.21839754022327543,65.0,66.0,<
0.1818679917158625,0.20372614530864144,0.22053442989920463,66.0,67.0,<
0.18239584635757902,0.20399405364743733,0.22254218859535213,67.0,68.0,<
0.18268377741512373,0.20413618385837543,0.22360104911153414,68.0,69.0,<
0.18316432098754964,0.20434264965127763,0.22504206266553015,69.0,70.0,<
0.18344358517855744,0.20444483123663834,0.22568556656503186,70.0,71.0,<
0.18527152111482253,0.20476036661644778,0.22574061633006862,71.0,72.0,<
0.18251117138908354,0.2043830471761919,0.22687455094790138,72.0,73.0,+
0.18190801117072244,0.20440820387938996,0.2284522804948721,72.0,74.0,+
0.18120427710972214,0.20444561181138743,0.23039413185918273,73.0,1174.0,<
0.18079062924146438,0.20447872895713348,0.23166247408910534,74.0,75.0,<
0.18047435575887572,0.20451735494062928,0.23278131781691244,75.0,76.0,<
0.1800580792385845,0.20460250386205145,0.23463972262033456,76.0,77.0,<
0.1797716683163252,0.20472441233932118,0.23663267758630688,77.0,78.0,<
0.17955302323791353,0.20484152702878286,0.23841043118683244,78.0,79.0,<
0.17943629606103886,0.20489661882162538,0.23927043157726025,79.0,80.0,<
0.17925865478915504,0.20498210780277965,0.24060338310167084,80.0,81.0,<
0.17904183134700255,0.2051228526578766,0.2425303508145142,81.0,82.0,<
0.17885416753043326,0.20529542157771577,0.2446524770605092,82.0,83.0,<
0.1787391265906972,0.20542805394606,0.24623348512898766,83.0,84.0,<
0.17869159476200802,0.20549782552779292,0.247026657435996,84.0,85.0,<
0.17862536058174958,0.20562104675691792,0.24837226923507125,85.0,86.0,<
0.17854806651570881,0.2058216891721686,0.25047414514514366,86.0,87.0,<
0.17850490962117213,0.2060231354632734,0.252493635843596,87.0,88.0,<
0.1784890136614427,0.20623406938568714,0.25452733264762645,88.0,89.0,<
0.1784940233991481,0.206452061888209,0.25659448659337597,89.0,90.0,<
0.1785116230184991,0.2066556123798251,0.25850568898524395,90.0,91.0,<
0.17853150486662953,0.2068274914477317,0.26011654476319307,91.0,92.0,<
0.1785430201351755,0.2069219991382472,0.26101289632508745,92.0,93.0,<
0.17855944212272704,0.20706795955679388,0.2624361629725862,93.0,94.0,<
0.17857907058366426,0.20727293537713645,0.26447846022222316,94.0,95.0,<
0.17859096239271216,0.20747346884370063,0.2665600888160821,95.0,96.0,<
0.1785971568695223,0.2076579079142354,0.26850301148513933,96.0,97.0,<
0.17859067462983078,0.2078285981838167,0.2704068039211396,97.0,98.0,<
0.17855547785506048,0.2079845299928182,0.27246704352969336,98.0,99.0,<
0.17846741927571455,0.2080701570940832,0.2744198865261785,99.0,100.0,<
0.17835290077837823,0.20813293414160547,0.276412742909649,100.0,101.0,<
0.17823771536128194,0.20820111233049513,0.2784115217799741,101.0,102.0,<
0.17811467930862068,0.20828049503137822,0.28056612254814717,102.0,103.0,<
0.1779960711198796,0.20833387980270932,0.2824492491474622,103.0,104.0,<
0.17783946193897948,0.20834522799530816,0.2844132784416609,104.0,105.0,<
0.1776539498168168,0.20832894130491575,0.28642638134179244,105.0,106.0,<
0.17746686501830328,0.2083137640796111,0.28838171841144156,106.0,107.0,<
0.1772791995939504,0.20832390752382576,0.2904319670647116,107.0,108.0,<
0.17708189458931428,0.20837397460853024,0.29277297333275815,108.0,109.0,<
0.17658008991803692,0.20751405747190863,0.2931216821478392,109.0,110.0,<
0.17714370431507398,0.20871637138930646,0.2940947085027462,110.0,111.0,<
0.17720205953631277,0.20898446922365022,0.29505017524834964,111.0,112.0,+
0.17729613891376766,0.20936733656907985,0.29640337626066104,111.0,113.0,<
0.17746732492142592,0.20991339307794837,0.29836745956383215,112.0,820.0,<
0.1777259713189659,0.21048165315375847,0.3004415310483853,113.0,114.0,<
0.17796078224675058,0.21083964214116616,0.30173217172174754,114.0,115.0,<
0.17817307353546707,0.21111160808267232,0.30270740364258686,115.0,116.0,<
0.17851644608209694,0.21152395608733185,0.30420290055464233,116.0,117.0,<
0.17876636505232685,0.21181229447359143,0.3052699568711057,117.0,118.0,<
0.17904171179751988,0.2121264671051831,0.3064800000307467,118.0,119.0,<
0.17945877317740364,0.21261059824358752,0.30848316529760017,119.0,120.0,<
0.1796619755688685,0.21285438438260276,0.30957423300822134,120.0,121.0,<
0.17981319350319405,0.21304491633767714,0.3105097372891581,121.0,122.0,<
0.1800803847017918,0.2133951752169504,0.3123742306836491,122.0,123.0,<
0.18033370568973475,0.21373815968149032,0.31448302433830144,123.0,124.0,<
0.1805376175325454,0.21400178349845736,0.31648075934636244,124.0,125.0,<
0.18067863402531342,0.21417073914761336,0.3179852449090203,125.0,126.0,<
0.18075526158624913,0.21426056277014868,0.3189583622741538,126.0,127.0,<
0.18082819162485209,0.2143692421798668,0.3205666016234808,127.0,128.0,<
0.18083255338444032,0.21444758999527855,0.3223302702820673,128.0,129.0,<
0.18077209584265372,0.21449474569580973,0.32424148737800623,129.0,130.0,<
0.18071709706185918,0.2145077856464975,0.32525076523533053,130.0,131.0,<
0.18064129563296788,0.21451779237932453,0.3264120838428457,131.0,132.0,<
0.18051440353049353,0.21453633144672085,0.328317683706134,132.0,133.0,<
0.1803645493975265,0.21456335648496022,0.3305135319166816,133.0,134.0,<
0.18021620667973925,0.21459530643897104,0.33258767853377624,134.0,135.0,<
0.18009007568718557,0.2146273066348717,0.33428375176766056,135.0,136.0,<
0.17991195827801468,0.2146761390756576,0.3365141907366514,136.0,137.0,<
0.17975082092621583,0.21473413213858641,0.3385537712875908,137.0,138.0,<
0.1796001630326117,0.21480192695173483,0.3404834392998902,138.0,139.0,<
0.17946995014239167,0.21486476789513,0.34207228586992655,139.0,140.0,<
0.1793833606510942,0.2149098402883173,0.34310374823783446,140.0,141.0,<
0.17928010809128397,0.21498903066062103,0.3445849505999003,141.0,142.0,<
0.1791624082961347,0.2151088988087435,0.3465417192150784,142.0,143.0,<
0.17905933478010352,0.21524270638224555,0.3484903905503718,143.0,144.0,<
0.1789114065811669,0.2153763087485102,0.35036612471402395,144.0,145.0,<
0.1787416702359578,0.2154783132839621,0.3518233651660995,145.0,146.0,<
0.17859359486689724,0.21555546275055643,0.3529077307882132,146.0,147.0,<
0.17835022343734688,0.21568784199490307,0.3546664949071397,147.0,148.0,<
0.17799752631421137,0.215869501149215,0.3569897847624809,148.0,149.0,<
0.17830261799088665,0.21609233858552637,0.3580885692433574,149.0,150.0,<
0.1787462493753017,0.21638341087722138,0.3593590565288464,150.0,151.0,<
0.1791470626883498,0.21665698862655267,0.3605301635508739,151.0,152.0,<
0.17944577570788167,0.21687552119284811,0.3614674987206941,152.0,153.0,<
0.1797156851591655,0.2171222760032583,0.36253827970954994,153.0,154.0,<
0.18007687766355676,0.21757432892567358,0.36450070529599216,154.0,155.0,<
0.1803014214596227,0.21799056123792676,0.366270551399481,155.0,156.0,<
0.18054035652354955,0.21846810552543508,0.36823717773461523,156.0,157.0,<
0.1807152838609879,0.21877856465848863,0.36950403556001454,157.0,158.0,<
0.18073585318103078,0.21881279023264566,0.36964383441396104,158.0,159.0,<
0.18091810933563338,0.21911258935704273,0.37085351549412326,159.0,160.0,<
0.1811878282115088,0.2195791530727348,0.37256072848555244,160.0,161.0,<
0.1815239787787025,0.22021020348368403,0.3745752003725131,161.0,162.0,<
0.18180379251330295,0.22076679644327862,0.37617815661285714,162.0,163.0,<
0.18193235433091703,0.2210300933250383,0.3768974499806499,163.0,164.0,<
0.1822357684793547,0.22166648670041392,0.37856433248631366,164.0,165.0,<
0.18256355847465291,0.22237178263363103,0.38033128190476007,165.0,166.0,<
0.18275258539580033,0.22278621613279906,0.38133741113944675,166.0,167.0,<
0.1827861849334876,0.22286069861752647,0.3815152335878852,167.0,168.0,<
0.18300188436821216,0.2233440758161057,0.38265403957808286,168.0,169.0,<
0.183378856148746,0.2242111020604867,0.3845927684148117,169.0,170.0,<
0.18327705619866844,0.22396062752689805,0.38652601975057244,170.0,171.0,<
0.18409217587548035,0.2259212989582104,0.38498030879289197,171.0,172.0,<
0.1846255556568311,0.2272134357973489,0.38513494389503544,172.0,173.0,<
0.18504385031488935,0.22823593919323862,0.3852534758935191,173.0,174.0,<
0.1855373166303981,0.2294549417247659,0.38539624490423574,173.0,175.0,+
0.1859575785694333,0.23051221263541402,0.3855257603830555,174.0,397.0,<
0.18635840485816618,0.2315773827999258,0.38569288876336644,175.0,176.0,<
0.186769056155351,0.23266210434788756,0.3858783422092567,176.0,177.0,<
0.18716985365860228,0.23371684716098112,0.38606700768962565,177.0,178.0,<
0.18802871737696902,0.23599726227048037,0.38652455434267363,178.0,179.0,<
0.18854486298603285,0.23737955704506647,0.38685323609500194,179.0,180.0,<
0.18890044442724904,0.23833496946001598,0.3871144363504,180.0,181.0,<
0.1891850715921858,0.23909915961785363,0.38734541005865347,181.0,182.0,<
0.18959225052151074,0.2401833724383913,0.3877330702175167,182.0,183.0,<
0.19024523829685758,0.24186633175260944,0.3884995265960553,183.0,184.0,<
0.19069851488574566,0.24297742019374238,0.3891072744396754,184.0,185.0,<
0.190856106889538,0.24334704911308566,0.38932668437466167,185.0,186.0,<
0.19122418765888471,0.24419220215713583,0.38982727926342925,186.0,187.0,<
0.1919625194976895,0.24586145230078119,0.3907651070354182,187.0,188.0,<
0.1924687143772541,0.24700827321706623,0.3913741085732478,188.0,189.0,<
0.19259307185495364,0.2472917731185902,0.39152023655162477,189.0,190.0,<
0.19301367879553752,0.2482567114307903,0.3920103868899465,190.0,191.0,<
0.19369596233437458,0.24983470231638463,0.39280312317987576,191.0,192.0,<
0.19420958794518192,0.2510282996585907,0.39340056670864465,192.0,193.0,<
0.1944575900205151,0.25160650572345583,0.39368954523514027,193.0,194.0,<
0.1948644486959307,0.2525569374308122,0.39416398282622295,194.0,195.0,<
0.19545623521911198,0.25394572619693406,0.3948537435690348,195.0,196.0,<
0.19587677184806038,0.25493619265203266,0.3953427973623408,196.0,197.0,<
0.19633369362588823,0.25601954998231774,0.39587174278586557,197.0,198.0,<
0.19718002165125237,0.258040997559704,0.3968467825803822,198.0,199.0,<
0.19756805065167743,0.2589728556641849,0.39729152985300853,199.0,200.0,<
0.1980130172667831,0.26004510872330566,0.39779810016544775,200.0,201.0,<
0.19846287972537108,0.2611300485366371,0.39830581494458867,201.0,202.0,<
0.19896881437883182,0.2623442849150019,0.39886583977290707,202.0,203.0,<
0.1993624336579601,0.2632765740847144,0.399289683267294,203.0,204.0,<
0.19977547862054926,0.2642271836807323,0.39971269820602034,204.0,205.0,<
0.20043161200965642,0.2656751358344901,0.4003416440912307,205.0,206.0,<
0.2008577052199884,0.26658381295158484,0.40072975862215454,206.0,207.0,<
0.20136671743530835,0.26763278780240984,0.4011699566506402,207.0,208.0,<
0.2018522427391819,0.2686010036787739,0.40156792614544173,208.0,209.0,<
0.2023385164898478,0.26957561082984005,0.4019762401992639,209.0,210.0,<
0.2029051843410588,0.27052181217489063,0.40228898351854014,210.0,211.0,<
0.2040975187021471,0.2723231148372961,0.4030666888642205,211.0,212.0,<
0.20460406373987894,0.27360424568977526,0.4031201502848488,212.0,213.0,<
0.20493029693033732,0.2744744686580331,0.4031266503806523,213.0,214.0,<
0.20557064076155931,0.2760107439526063,0.4032277876904238,214.0,215.0,<
0.20631576183683575,0.27785685201264687,0.4033229967382312,215.0,216.0,<
0.20701916765657016,0.2796190704588063,0.40341952868737896,216.0,217.0,<
0.20740383895872688,0.2805788592660717,0.4034842266916927,217.0,218.0,<
0.20793655886318035,0.28189486210503006,0.4035943069368533,218.0,219.0,<
0.2085071370328829,0.28329185142548524,0.4037302495711558,219.0,220.0,<
0.20891333805858162,0.2842819966030545,0.4038353585731548,220.0,221.0,<
0.20959805723999894,0.2859505718939231,0.4040195311765655,221.0,222.0,<
0.21034185800949265,0.2877838844034379,0.40423437951262614,222.0,223.0,<
0.2107540158029422,0.28882387777031077,0.4043690101220236,223.0,224.0,<
0.21109934093112895,0.2897227256499617,0.40451200402752674,224.0,225.0,<
0.21190558144914193,0.29178138668345505,0.40489108977489446,225.0,226.0,<
0.21256576763661875,0.2933534598307562,0.40521083841436295,226.0,227.0,<
0.2128638900564809,0.2940229898864287,0.40534984356703685,227.0,228.0,<
0.2131054614442556,0.2945467066111348,0.405459333867258,228.0,229.0,<
0.21378660421156187,0.29588081360838236,0.40570130109513275,229.0,230.0,<
0.214485629529907,0.2979477165510002,0.40647924354530446,230.0,231.0,<
0.21510433071287194,0.29835061770826526,0.4062043144111043,231.0,232.0,<
0.2126650461660188,0.2990153672119915,0.4089610731068525,232.0,233.0,<
0.2119000252720577,0.29942547773776174,0.409974950675006,233.0,234.0,<
0.2098939127286568,0.30054870594477373,0.4126591970281002,234.0,235.0,<
0.2088372058822148,0.301220201004176,0.4141087983983287,235.0,236.0,<
0.20833227567741738,0.3015572640688225,0.4148077648657387,235.0,237.0,+
0.20708466962077035,0.302422335510093,0.41653448881547633,236.0,256.0,<
0.20662370047941386,0.3027488931729776,0.41713958802482193,237.0,238.0,<
0.20571506742001078,0.30339680047155454,0.41828539360602807,238.0,239.0,<
0.20475356578201542,0.3040854770282996,0.41949912722050603,239.0,240.0,<
0.20427657410199185,0.3044117241248559,0.42006191621704786,240.0,241.0,<
0.20295507208687424,0.30525631583629925,0.4214842056762398,241.0,242.0,<
0.20203505895963467,0.30582521895929177,0.4224207501849529,242.0,243.0,<
0.20033031233625637,0.30678016420422693,0.4238033380824341,243.0,244.0,<
0.1997518165015334,0.30709423563885685,0.4242441066583401,244.0,245.0,<
0.1982334107372019,0.30788197969899994,0.4253008644163523,245.0,246.0,<
0.1968851633166907,0.30855585842189653,0.426182896097692,246.0,247.0,<
0.19663014838394732,0.3086683539713335,0.4263289728571027,247.0,248.0,<
0.19320489277144595,0.31010362798670904,0.4281916194111293,248.0,249.0,<
0.19213618217917985,0.3105318268991315,0.4287469374433976,249.0,250.0,<
0.21632843863242665,0.2995781960489842,0.4060073108849644,250.0,251.0,<
0.2169370400136806,0.30033932826846915,0.406028683338511,251.0,252.0,<
0.21817174856418584,0.30177662512664893,0.4059890520344393,252.0,253.0,<
0.21916407931841564,0.30266655794268527,0.4060993038058097,253.0,254.0,<
0.2191902733407546,0.3033589041122672,0.4057057701770326,254.0,255.0,<
0.2209438547273218,0.3023413573721002,0.4074488165873314,256.0,257.0,<
0.22162150019294313,0.3021798181813713,0.4079835429617318,257.0,258.0,<
0.223339507561535,0.30171096071462716,0.409369493362484,258.0,259.0,<
0.22418428759371986,0.3014671932357214,0.4100583749692574,259.0,260.0,<
0.22521084377870793,0.30115929731430924,0.4108869161462972,259.0,261.0,+
0.22594713573534608,0.30092861749153815,0.4114582834059253,260.0,290.0,<
0.22757847689512914,0.30040985440257595,0.41273617144752456,261.0,262.0,<
0.22871374251524862,0.3000617590247086,0.41355080085126344,262.0,263.0,<
0.23025825012936232,0.29959261158468237,0.41461073491469663,263.0,264.0,<
0.23135096583734732,0.2992533133401907,0.4153293233670568,264.0,265.0,<
0.2320487219669827,0.29903340662705324,0.4157776463952585,265.0,266.0,<
0.23419019897730706,0.2983452233030304,0.41711916862052156,266.0,267.0,<
0.23557013806428415,0.2978614790997381,0.41789491428488507,267.0,268.0,<
0.23724784714876881,0.29721677368493843,0.41870345862055797,268.0,269.0,<
0.23848791426657323,0.29672748197908516,0.4192694279878177,269.0,270.0,<
0.23879041468850465,0.29659771082278635,0.4193762138455647,270.0,271.0,<
0.23919441404654232,0.2964179504357131,0.4194991142378614,271.0,272.0,<
0.24196652120177148,0.29516799616293615,0.4202826789341557,272.0,273.0,<
0.24335258579299618,0.294494178983124,0.42048455697696224,273.0,274.0,<
0.24578050041731636,0.2932757423249316,0.4206781627129004,274.0,275.0,<
0.24659380403503606,0.29285435747951377,0.4206838005130045,275.0,276.0,<
0.24710578154180882,0.2925813899735898,0.4206502991299318,276.0,277.0,<
0.25043040437551006,0.29074310996513264,0.42010589943598015,277.0,278.0,<
0.2507768697684989,0.29055067112201954,0.4200448018433165,278.0,279.0,<
0.2529568785867867,0.28933477640825445,0.4196350220077965,279.0,280.0,<
0.2539095067173539,0.28880400469452744,0.4194592412320185,280.0,281.0,<
0.25408524182678566,0.28870577682416154,0.41942516145286246,281.0,282.0,<
0.25621788819990304,0.2875090269798179,0.41898611844872446,282.0,283.0,<
0.2569237918835786,0.28711153377125376,0.4188308482959266,283.0,284.0,<
0.21950315417248423,0.3044345355345513,0.4052738082994898,284.0,285.0,<
0.21993224756651128,0.30595693491878834,0.404658423933654,285.0,286.0,<
0.2205215753190668,0.30806766371970895,0.4038051323390488,286.0,287.0,<
0.22074927830169871,0.30886796723579724,0.40348547042384103,287.0,288.0,<
0.2210912010439043,0.3100300500840025,0.4030301142102565,288.0,289.0,<
0.22165847586563048,0.31183015366263794,0.4023534997590468,290.0,291.0,<
0.22228408888058107,0.31361177265100987,0.40173268758091246,291.0,292.0,<
0.2226908682329456,0.3146582392581613,0.4013942345721742,292.0,293.0,<
0.2227508660184226,0.3148092126267501,0.4013461794542,293.0,294.0,<
0.22323194668852445,0.31596235228800085,0.400979047486908,294.0,295.0,<
0.22404280682045144,0.31781663251680137,0.4003656088452115,295.0,296.0,<
0.22461849213991156,0.31906863888184717,0.39992159550230516,296.0,297.0,<
0.22497146414080332,0.31981313077795165,0.3996391094919852,297.0,298.0,<
0.22539509154988205,0.320693704886529,0.3992906508645107,298.0,299.0,<
0.22600344458028868,0.321918057667996,0.3987441076596604,299.0,300.0,<
0.22662001820041106,0.32312309892129704,0.3981369920765698,300.0,301.0,<
0.22696009442264445,0.32377714944806096,0.39775406336493613,301.0,302.0,<
0.22738999871233154,0.3245939099268008,0.3972680325785502,302.0,303.0,<
0.2280578558884475,0.32578360408560697,0.3965647583962196,303.0,304.0,<
0.22881801660594667,0.32685081396476684,0.3960332981872532,304.0,305.0,<
0.228954558070248,0.3270490429581423,0.3959296572759795,305.0,306.0,<
0.22891339853173426,0.32812610192650077,0.3948116795735035,306.0,307.0,<
0.22919206941039996,0.3292929257249027,0.3938138051588021,307.0,308.0,<
0.22941841572932767,0.33031188323738864,0.39292539834966217,308.0,309.0,<
0.22968516107445736,0.33157913751778795,0.39180460389030625,309.0,310.0,<
0.22988700992392072,0.33253083382186754,0.3909608115823102,310.0,311.0,<
0.23013214487622272,0.3336057759640488,0.39002120629902,311.0,312.0,<
0.23035456121255213,0.3345015140636989,0.38926576370709826,312.0,313.0,<
0.23057006742414712,0.33534752673303253,0.3886083758240366,313.0,314.0,<
0.23079162447795326,0.3362612035857486,0.3879415533092814,314.0,315.0,<
0.2312135382934705,0.338012666714638,0.38670087049264495,315.0,316.0,<
0.23151284962702734,0.33918358485406847,0.38586516531093973,316.0,317.0,<
0.23182954430596314,0.34032695090612536,0.3850285926095277,317.0,318.0,<
0.23233479445160948,0.34218381895179556,0.38377592870435195,318.0,319.0,<
0.23256876426176776,0.34259598257764395,0.38330390357743316,319.0,320.0,<
0.23184082069762665,0.343597833295595,0.38445911760777096,320.0,321.0,<
0.23082479702039227,0.3456426692845121,0.3860584727559462,321.0,322.0,<
0.23032889413628477,0.34674436745650417,0.3868688002643742,322.0,323.0,<
0.23014328003543094,0.347176648110497,0.3871831776950248,323.0,324.0,<
0.22963753411982768,0.34838417172976294,0.3880706701356827,323.0,325.0,+
0.2291774995396995,0.34945608038708603,0.38889835038579457,324.0,356.0,<
0.22882274830288274,0.3502414578824563,0.3895435813271145,325.0,326.0,<
0.22864049128037653,0.35063599463350187,0.3898754391949825,326.0,327.0,<
0.22808296011411,0.35184133550658864,0.3908858383522893,327.0,328.0,<
0.2277384166464414,0.352584973259368,0.39150132072698063,328.0,329.0,<
0.22724127820396706,0.3536337970672066,0.3923528328207407,329.0,330.0,<
0.2266838004145414,0.3547991937266741,0.39329241575627805,330.0,331.0,<
0.22616540634394214,0.3558635595313636,0.394143062451319,331.0,332.0,<
0.22553673386071887,0.357133369077782,0.3951516718446131,332.0,333.0,<
0.2250613146677532,0.35809159709050165,0.39590357463581993,333.0,334.0,<
0.2244454131088147,0.35936878888696805,0.39689499077599116,334.0,335.0,<
0.22393538553920406,0.36042931110230236,0.3977157756968127,335.0,336.0,<
0.2233015904300161,0.36157490589463614,0.39862873058327525,336.0,337.0,<
0.22268412034480028,0.3625546167287497,0.3994314318836912,337.0,338.0,<
0.22246796823057682,0.36285376994240925,0.39968400689096384,338.0,339.0,<
0.22218476048833727,0.36317159145346295,0.3999662967561309,339.0,340.0,<
0.21957060480604473,0.36571610722376796,0.4022756039136011,340.0,341.0,<
0.2185097075639221,0.3668367981727471,0.4029603554452522,341.0,342.0,<
0.21807238460299033,0.3673115521814224,0.403212946737454,342.0,343.0,<
0.21697746024349593,0.3685077967566855,0.40382838728475945,343.0,344.0,<
0.21534511949776863,0.37033627782142936,0.4046442962609719,344.0,345.0,<
0.21474481761711145,0.3710172870415783,0.404921740649115,345.0,346.0,<
0.2140109714772855,0.37184053712738474,0.40527169519803546,346.0,347.0,<
0.21321282691967391,0.3727423458671415,0.405637705196848,347.0,348.0,<
0.21282241683894473,0.37318714582569584,0.40580724169402355,348.0,349.0,<
0.21263460421115005,0.37340124278542086,0.40588657985081145,349.0,350.0,<
0.23294808002223288,0.3427377132524524,0.3826393400739484,350.0,351.0,<
0.23341052463688447,0.3430597956509703,0.38182286795510434,351.0,352.0,<
0.23406023389701872,0.34361689072918106,0.38067146000537744,352.0,353.0,<
0.23528091050502237,0.3445878157905603,0.37855623221532453,353.0,354.0,<
0.2358821841113702,0.34495768511345215,0.3776576542084569,354.0,355.0,<
0.23647839207323534,0.3454275311315446,0.3766193280277882,356.0,357.0,<
0.23621172928248577,0.3465371666509634,0.37518989368257866,357.0,358.0,<
0.237117631494541,0.3450992104339824,0.3767040001712982,358.0,359.0,<
0.23829998017760703,0.34469810065163137,0.37656926466607876,359.0,360.0,<
0.23924166125721844,0.34435471683767827,0.3764985423931678,360.0,361.0,<
0.24198465383607703,0.3432911432218663,0.3763880964227942,361.0,362.0,<
0.2438754573247541,0.3424540344178339,0.37647204972143256,361.0,363.0,+
0.24552251656627277,0.3417371901148061,0.3765229896417498,362.0,379.0,<
0.24711048251649412,0.3410719369900447,0.3765169305740893,363.0,364.0,<
0.24824444911989565,0.3405935591322747,0.37651379484813674,364.0,365.0,<
0.24975746613189395,0.33994729515188876,0.3765222176561598,365.0,366.0,<
0.25146705708752193,0.33920751109359054,0.3765402138970477,366.0,367.0,<
0.25239705475167823,0.3388004502069815,0.37655008586451466,367.0,368.0,<
0.2538587339669306,0.3381506315652737,0.37656075492124175,368.0,369.0,<
0.2557537735155456,0.33729631129760995,0.37656665905957254,369.0,370.0,<
0.2575947619262076,0.3364593484893567,0.37656480225359423,370.0,371.0,<
0.2598532265787184,0.33542850737757635,0.37654627974751903,371.0,372.0,<
